file,Essay Type,Country,Level,Temporal N,Temporal Mean,Contingency N,Contingency Mean,Comparison N,Comparison Mean,Expansion N,Expansion Mean,Explicit N,Explicit Mean,Implicit N,Implicit Mean,Conjunction N,Conjunction Mean,Condition N,Condition Mean,Cause N,Cause Mean,Concession N,Concession Mean,Asynchronous N,Asynchronous Mean,Alternative N,Alternative Mean,Contrast N,Contrast Mean,Restatement N,Restatement Mean,Synchrony N,Synchrony Mean,List N,List Mean,Instantiation N,Instantiation Mean,Pragmatic_condition N,Pragmatic_condition Mean,Exception N,Exception Mean,Pragmatic_contrast N,Pragmatic_contrast Mean,Pragmatic_concession N,Pragmatic_concession Mean,Pragmatic_cause N,Pragmatic_cause Mean,total lines
W_CHN_SMK0_247_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,3,0.6,0,0,2,0.4,5,1,0,0,2,0.4,0,0,3,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_PTJ0_369_B1_2.txt.pipe,Jobs,CHN,B1_2,0,0,4,0.44,1,0.11,4,0.44,9,1,0,0,4,0.44,3,0.33,1,0.11,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_SMK0_151_B1_2.txt.pipe,Smoking,CHN,B1_2,2,0.22,1,0.11,1,0.11,5,0.56,9,1,0,0,5,0.56,0,0,1,0.11,0,0,0,0,0,0,1,0.11,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_PTJ0_294_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.1,3,0.3,1,0.1,5,0.5,10,1,0,0,5,0.5,1,0.1,2,0.2,1,0.1,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_CHN_SMK0_263_B1_2.txt.pipe,Smoking,CHN,B1_2,3,0.3,4,0.4,1,0.1,2,0.2,10,1,0,0,1,0.1,0,0,4,0.4,0,0,0,0,0,0,1,0.1,0,0,3,0.3,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,10
W_CHN_PTJ0_362_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.33,1,0.33,1,0.33,0,0,3,1,0,0,0,0,0,0,1,0.33,0,0,0,0,0,0,1,0.33,0,0,1,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
W_CHN_PTJ0_309_B1_2.txt.pipe,Jobs,CHN,B1_2,0,0,4,0.36,4,0.36,3,0.27,11,1,0,0,3,0.27,1,0.09,3,0.27,0,0,0,0,0,0,4,0.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_CHN_PTJ0_290_B1_2.txt.pipe,Jobs,CHN,B1_2,0,0,1,0.17,1,0.17,4,0.67,6,1,0,0,4,0.67,1,0.17,0,0,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_CHN_PTJ0_377_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.22,4,0.44,2,0.22,1,0.11,9,1,0,0,1,0.11,2,0.22,2,0.22,0,0,1,0.11,0,0,2,0.22,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_SMK0_378_B1_2.txt.pipe,Smoking,CHN,B1_2,5,0.29,5,0.29,4,0.24,3,0.18,17,1,0,0,3,0.18,1,0.06,4,0.24,0,0,0,0,0,0,4,0.24,0,0,5,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17
W_CHN_PTJ0_151_B1_2.txt.pipe,Jobs,CHN,B1_2,0,0,3,0.43,1,0.14,3,0.43,7,1,0,0,3,0.43,1,0.14,2,0.29,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_CHN_SMK0_380_B1_2.txt.pipe,Smoking,CHN,B1_2,5,0.42,3,0.25,2,0.17,2,0.17,12,1,0,0,2,0.17,0,0,3,0.25,0,0,0,0,0,0,2,0.17,0,0,5,0.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_CHN_SMK0_152_B1_2.txt.pipe,Smoking,CHN,B1_2,2,0.22,2,0.22,2,0.22,3,0.33,9,1,0,0,2,0.22,1,0.11,1,0.11,0,0,1,0.11,0,0,2,0.22,0,0,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,9
W_CHN_PTJ0_019_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.17,1,0.17,0,0,4,0.67,6,1,0,0,3,0.5,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,6
W_CHN_PTJ0_118_B1_2.txt.pipe,Jobs,CHN,B1_2,0,0,2,0.4,1,0.2,2,0.4,5,1,0,0,2,0.4,1,0.2,1,0.2,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_PTJ0_344_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.2,1,0.2,2,0.4,1,0.2,5,1,0,0,1,0.2,0,0,1,0.2,0,0,1,0.2,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_SMK0_379_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.12,1,0.12,1,0.12,5,0.62,8,1,0,0,5,0.62,0,0,1,0.12,0,0,0,0,0,0,1,0.12,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_CHN_SMK0_267_B1_2.txt.pipe,Smoking,CHN,B1_2,2,0.17,3,0.25,3,0.25,4,0.33,12,1,0,0,4,0.33,2,0.17,1,0.08,0,0,1,0.08,0,0,3,0.25,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_CHN_PTJ0_152_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.25,2,0.25,3,0.38,1,0.12,8,1,0,0,0,0,1,0.12,1,0.12,2,0.25,0,0,0,0,1,0.12,0,0,2,0.25,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,8
W_CHN_SMK0_306_B1_2.txt.pipe,Smoking,CHN,B1_2,2,0.18,4,0.36,3,0.27,2,0.18,11,1,0,0,2,0.18,1,0.09,3,0.27,0,0,0,0,0,0,3,0.27,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_CHN_SMK0_394_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.11,3,0.33,1,0.11,4,0.44,9,1,0,0,3,0.33,1,0.11,2,0.22,0,0,0,0,1,0.11,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_PTJ0_016_B1_2.txt.pipe,Jobs,CHN,B1_2,0,0,1,0.2,0,0,4,0.8,5,1,0,0,4,0.8,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_PTJ0_364_B1_2.txt.pipe,Jobs,CHN,B1_2,4,0.57,0,0,2,0.29,1,0.14,7,1,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,2,0.29,0,0,4,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_CHN_SMK0_221_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.12,2,0.25,2,0.25,3,0.38,8,1,0,0,2,0.25,0,0,2,0.25,0,0,1,0.12,0,0,2,0.25,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,8
W_CHN_PTJ0_234_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.15,3,0.23,2,0.15,6,0.46,13,1,0,0,5,0.38,1,0.08,2,0.15,0,0,1,0.08,1,0.08,2,0.15,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_CHN_PTJ0_324_B1_2.txt.pipe,Jobs,CHN,B1_2,3,0.38,3,0.38,1,0.12,1,0.12,8,1,0,0,1,0.12,2,0.25,1,0.12,0,0,2,0.25,0,0,1,0.12,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_CHN_PTJ0_270_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.07,3,0.2,5,0.33,6,0.4,15,1,0,0,5,0.33,3,0.2,0,0,0,0,0,0,1,0.07,5,0.33,0,0,1,0.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15
W_CHN_SMK0_374_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,2,0.5,1,0.25,1,0.25,4,1,0,0,1,0.25,0,0,2,0.5,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_CHN_SMK0_183_B1_2.txt.pipe,Smoking,CHN,B1_2,5,0.56,2,0.22,1,0.11,1,0.11,9,1,0,0,1,0.11,1,0.11,1,0.11,0,0,2,0.22,0,0,1,0.11,0,0,3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_SMK0_273_B1_2.txt.pipe,Smoking,CHN,B1_2,2,0.4,1,0.2,1,0.2,1,0.2,5,1,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,1,0.2,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_SMK0_250_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.17,3,0.5,1,0.17,1,0.17,6,1,0,0,1,0.17,1,0.17,2,0.33,0,0,0,0,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_CHN_SMK0_226_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.1,5,0.5,0,0,4,0.4,10,1,0,0,4,0.4,1,0.1,4,0.4,0,0,0,0,0,0,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_CHN_SMK0_217_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.1,2,0.2,1,0.1,6,0.6,10,1,0,0,6,0.6,0,0,2,0.2,0,0,0,0,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_CHN_PTJ0_304_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.11,4,0.44,1,0.11,3,0.33,9,1,0,0,3,0.33,2,0.22,2,0.22,0,0,0,0,0,0,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_PTJ0_317_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.14,4,0.57,1,0.14,1,0.14,7,1,0,0,1,0.14,3,0.43,1,0.14,0,0,1,0.14,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_CHN_SMK0_276_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.14,2,0.29,1,0.14,3,0.43,7,1,0,0,3,0.43,0,0,2,0.29,0,0,0,0,0,0,1,0.14,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_CHN_SMK0_089_B1_2.txt.pipe,Smoking,CHN,B1_2,4,0.19,7,0.33,4,0.19,6,0.29,21,1,0,0,6,0.29,1,0.05,6,0.29,0,0,1,0.05,0,0,4,0.19,0,0,3,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
W_CHN_PTJ0_257_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.4,3,0.6,0,0,0,0,5,1,0,0,0,0,1,0.2,2,0.4,0,0,0,0,0,0,0,0,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_SMK0_398_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.17,3,0.5,2,0.33,0,0,6,1,0,0,0,0,0,0,3,0.5,0,0,1,0.17,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_CHN_SMK0_317_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.1,3,0.3,4,0.4,2,0.2,10,1,0,0,2,0.2,1,0.1,2,0.2,1,0.1,0,0,0,0,3,0.3,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_CHN_PTJ0_259_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.2,1,0.1,2,0.2,5,0.5,10,1,0,0,4,0.4,0,0,1,0.1,1,0.1,0,0,0,0,1,0.1,0,0,2,0.2,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,10
W_CHN_SMK0_295_B1_2.txt.pipe,Smoking,CHN,B1_2,2,0.33,2,0.33,0,0,2,0.33,6,1,0,0,2,0.33,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,2,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_CHN_SMK0_257_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.2,2,0.4,1,0.2,1,0.2,5,1,0,0,1,0.2,0,0,2,0.4,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_SMK0_363_B1_2.txt.pipe,Smoking,CHN,B1_2,3,0.27,2,0.18,0,0,6,0.55,11,1,0,0,5,0.45,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,3,0.27,0,0,1,0.09,0,0,0,0,0,0,0,0,0,0,11
W_CHN_PTJ0_051_B1_2.txt.pipe,Jobs,CHN,B1_2,4,0.33,3,0.25,1,0.08,4,0.33,12,1,0,0,4,0.33,2,0.17,1,0.08,0,0,1,0.08,0,0,1,0.08,0,0,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_CHN_PTJ0_230_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.22,2,0.22,2,0.22,3,0.33,9,1,0,0,3,0.33,0,0,2,0.22,0,0,0,0,0,0,2,0.22,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_PTJ0_378_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.1,2,0.2,3,0.3,4,0.4,10,1,0,0,3,0.3,0,0,2,0.2,0,0,0,0,0,0,3,0.3,0,0,1,0.1,0,0,1,0.1,0,0,0,0,0,0,0,0,0,0,10
W_CHN_SMK0_371_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,1,0.25,0,0,3,0.75,4,1,0,0,2,0.5,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_CHN_SMK0_355_B1_2.txt.pipe,Smoking,CHN,B1_2,2,0.17,3,0.25,2,0.17,5,0.42,12,1,0,0,5,0.42,0,0,3,0.25,0,0,1,0.08,0,0,2,0.17,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_CHN_SMK0_278_B1_2.txt.pipe,Smoking,CHN,B1_2,3,0.38,1,0.12,3,0.38,1,0.12,8,1,0,0,1,0.12,0,0,1,0.12,0,0,1,0.12,0,0,3,0.38,0,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_CHN_SMK0_364_B1_2.txt.pipe,Smoking,CHN,B1_2,4,0.33,3,0.25,2,0.17,3,0.25,12,1,0,0,3,0.25,2,0.17,1,0.08,0,0,1,0.08,0,0,2,0.17,0,0,3,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_CHN_PTJ0_217_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.22,0,0,2,0.22,5,0.56,9,1,0,0,5,0.56,0,0,0,0,0,0,1,0.11,0,0,2,0.22,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_PTJ0_379_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.17,2,0.33,2,0.33,1,0.17,6,1,0,0,1,0.17,0,0,2,0.33,0,0,0,0,0,0,2,0.33,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_CHN_SMK0_016_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.14,4,0.57,0,0,2,0.29,7,1,0,0,2,0.29,1,0.14,3,0.43,0,0,0,0,0,0,0,0,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_CHN_SMK0_013_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.25,0,0,1,0.25,2,0.5,4,1,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_CHN_PTJ0_250_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.2,0,0,3,0.6,1,0.2,5,1,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,3,0.6,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_PTJ0_274_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.5,1,0.25,0,0,1,0.25,4,1,0,0,1,0.25,0,0,1,0.25,0,0,1,0.25,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_CHN_SMK0_312_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,1,0.25,2,0.5,1,0.25,4,1,0,0,1,0.25,0,0,1,0.25,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_CHN_SMK0_158_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.25,0,0,1,0.25,2,0.5,4,1,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_CHN_SMK0_348_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,2,0.33,1,0.17,3,0.5,6,1,0,0,3,0.5,0,0,2,0.33,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_CHN_PTJ0_357_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.22,2,0.22,1,0.11,4,0.44,9,1,0,0,4,0.44,2,0.22,0,0,0,0,1,0.11,0,0,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_PTJ0_085_B1_2.txt.pipe,Jobs,CHN,B1_2,3,0.23,1,0.08,3,0.23,6,0.46,13,1,0,0,6,0.46,0,0,1,0.08,0,0,2,0.15,0,0,3,0.23,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
W_CHN_PTJ0_283_B1_2.txt.pipe,Jobs,CHN,B1_2,4,0.44,3,0.33,1,0.11,1,0.11,9,1,0,0,1,0.11,2,0.22,1,0.11,0,0,1,0.11,0,0,1,0.11,0,0,3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_SMK0_222_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,6,0.67,3,0.33,0,0,9,1,0,0,0,0,1,0.11,5,0.56,0,0,0,0,0,0,3,0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_PTJ0_390_B1_2.txt.pipe,Jobs,CHN,B1_2,6,0.67,1,0.11,2,0.22,0,0,9,1,0,0,0,0,0,0,1,0.11,0,0,4,0.44,0,0,2,0.22,0,0,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_PTJ0_013_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.33,0,0,1,0.17,3,0.5,6,1,0,0,3,0.5,0,0,0,0,0,0,1,0.17,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_CHN_SMK0_385_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.05,6,0.29,3,0.14,11,0.52,21,1,0,0,11,0.52,1,0.05,5,0.24,2,0.1,0,0,0,0,1,0.05,0,0,1,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21
W_CHN_SMK0_014_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.11,2,0.22,1,0.11,5,0.56,9,1,0,0,5,0.56,1,0.11,1,0.11,0,0,0,0,0,0,1,0.11,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_PTJ0_272_B1_2.txt.pipe,Jobs,CHN,B1_2,5,0.5,3,0.3,1,0.1,1,0.1,10,1,0,0,1,0.1,1,0.1,2,0.2,0,0,0,0,0,0,1,0.1,0,0,5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_CHN_SMK0_033_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.2,2,0.4,1,0.2,1,0.2,5,1,0,0,1,0.2,2,0.4,0,0,0,0,0,0,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_SMK0_303_B1_2.txt.pipe,Smoking,CHN,B1_2,4,0.5,1,0.12,2,0.25,1,0.12,8,1,0,0,1,0.12,0,0,1,0.12,1,0.12,1,0.12,0,0,1,0.12,0,0,3,0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_CHN_PTJ0_221_B1_2.txt.pipe,Jobs,CHN,B1_2,2,0.33,1,0.17,2,0.33,1,0.17,6,1,0,0,1,0.17,1,0.17,0,0,0,0,1,0.17,0,0,2,0.33,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_CHN_SMK0_349_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,3,0.43,4,0.57,0,0,7,1,0,0,0,0,1,0.14,2,0.29,1,0.14,0,0,0,0,3,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_CHN_SMK0_328_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,1,0.2,1,0.2,3,0.6,5,1,0,0,3,0.6,0,0,1,0.2,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_SMK0_369_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.2,1,0.2,2,0.4,1,0.2,5,1,0,0,1,0.2,0,0,1,0.2,0,0,0,0,0,0,2,0.4,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_PTJ0_342_B1_2.txt.pipe,Jobs,CHN,B1_2,0,0,2,0.22,1,0.11,6,0.67,9,1,0,0,6,0.67,0,0,2,0.22,0,0,0,0,0,0,1,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
W_CHN_SMK0_220_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,1,0.2,1,0.2,3,0.6,5,1,0,0,3,0.6,0,0,1,0.2,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_SMK0_283_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,1,0.25,2,0.5,1,0.25,4,1,0,0,1,0.25,0,0,1,0.25,0,0,0,0,0,0,2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_CHN_PTJ0_321_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.14,1,0.14,3,0.43,2,0.29,7,1,0,0,2,0.29,0,0,1,0.14,0,0,1,0.14,0,0,3,0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_CHN_PTJ0_141_B1_2.txt.pipe,Jobs,CHN,B1_2,4,0.57,2,0.29,1,0.14,0,0,7,1,0,0,0,0,0,0,2,0.29,0,0,2,0.29,0,0,1,0.14,0,0,2,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_CHN_SMK0_018_B1_2.txt.pipe,Smoking,CHN,B1_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
W_CHN_SMK0_137_B1_2.txt.pipe,Smoking,CHN,B1_2,2,0.4,1,0.2,2,0.4,0,0,5,1,0,0,0,0,1,0.2,0,0,0,0,0,0,0,0,2,0.4,0,0,2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
W_CHN_SMK0_340_B1_2.txt.pipe,Smoking,CHN,B1_2,2,0.29,2,0.29,1,0.14,2,0.29,7,1,0,0,2,0.29,0,0,2,0.29,0,0,2,0.29,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_CHN_SMK0_118_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.12,3,0.38,0,0,4,0.5,8,1,0,0,4,0.5,2,0.25,1,0.12,0,0,0,0,0,0,0,0,0,0,1,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
W_CHN_SMK0_294_B1_2.txt.pipe,Smoking,CHN,B1_2,3,0.27,5,0.45,1,0.09,2,0.18,11,1,0,0,2,0.18,1,0.09,4,0.36,0,0,1,0.09,0,0,1,0.09,0,0,2,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
W_CHN_SMK0_372_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.17,2,0.33,2,0.33,1,0.17,6,1,0,0,1,0.17,0,0,2,0.33,1,0.17,0,0,0,0,1,0.17,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_CHN_PTJ0_218_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.25,1,0.25,0,0,2,0.5,4,1,0,0,2,0.5,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_CHN_PTJ0_398_B1_2.txt.pipe,Jobs,CHN,B1_2,0,0,2,0.33,1,0.17,3,0.5,6,1,0,0,3,0.5,1,0.17,1,0.17,0,0,0,0,0,0,1,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
W_CHN_SMK0_366_B1_2.txt.pipe,Smoking,CHN,B1_2,1,0.14,1,0.14,1,0.14,4,0.57,7,1,0,0,4,0.57,1,0.14,0,0,0,0,0,0,0,0,1,0.14,0,0,1,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
W_CHN_PTJ0_276_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.25,2,0.5,1,0.25,0,0,4,1,0,0,0,0,1,0.25,1,0.25,0,0,0,0,0,0,1,0.25,0,0,1,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
W_CHN_SMK0_006_B1_2.txt.pipe,Smoking,CHN,B1_2,2,0.17,5,0.42,0,0,5,0.42,12,1,0,0,5,0.42,0,0,5,0.42,0,0,0,0,0,0,0,0,0,0,2,0.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
W_CHN_PTJ0_267_B1_2.txt.pipe,Jobs,CHN,B1_2,3,0.3,3,0.3,2,0.2,2,0.2,10,1,0,0,2,0.2,1,0.1,2,0.2,0,0,1,0.1,0,0,2,0.2,0,0,2,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
W_CHN_PTJ0_366_B1_2.txt.pipe,Jobs,CHN,B1_2,1,0.08,2,0.17,2,0.17,7,0.58,12,1,0,0,6,0.5,1,0.08,1,0.08,0,0,0,0,0,0,2,0.17,0,0,1,0.08,0,0,1,0.08,0,0,0,0,0,0,0,0,0,0,12
W_CHN_PTJ0_075_B1_2.txt.pipe,Jobs,CHN,B1_2,3,0.38,1,0.12,2,0.25,2,0.25,8,1,0,0,2,0.25,1,0.12,0,0,0,0,1,0.12,0,0,2,0.25,0,0,2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
