file,Essay Type,Country,Level,Elaboration N,Elaboration %,Same-Unit N,Same-Unit %,Attribution N,Attribution %,Joint N,Joint %,Enablement N,Enablement %,Background N,Background %,Comparison N,Comparison %,Contrast N,Contrast %,Manner-Means N,Manner-Means %,Temporal N,Temporal %,Condition N,Condition %,Summary N,Summary %,Cause N,Cause %,Topic-Comment N,Topic-Comment %,Evaluation N,Evaluation %,Explanation N,Explanation %,Textual-Organization N,Textual-Organization %,Topic-Change N,Topic-Change %,Comparison N,Comparison %,total lines
W_CHN_SMK0_059_A2_0.txt.json.edus.parse,Smoking,CHN,A2_0,9,0.33,6,0.22,1,0.04,2,0.07,0,0.0,4,0.15,0,0.0,2,0.07,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,27
W_KOR_PTJ0_046_A2_0.txt.json.edus.parse,Jobs,KOR,A2_0,7,0.21,4,0.12,11,0.33,4,0.12,4,0.12,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,33
W_THA_PTJ0_314_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,13,0.48,4,0.15,5,0.19,1,0.04,3,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,27
W_IDN_SMK0_087_B1_1.txt.json.edus.parse,Smoking,IDN,B1_1,8,0.32,5,0.2,1,0.04,2,0.08,2,0.08,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,4,0.16,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_IDN_SMK0_156_B1_1.txt.json.edus.parse,Smoking,IDN,B1_1,9,0.43,2,0.1,2,0.1,3,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.24,0,0.0,0,0.0,0,0.0,21
W_CHN_SMK0_287_B1_2.txt.json.edus.parse,Smoking,CHN,B1_2,10,0.33,3,0.1,5,0.17,4,0.13,1,0.03,2,0.07,0,0.0,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,30
W_SIN_PTJ0_168_B2_0.txt.json.edus.parse,Jobs,SIN,B2_0,10,0.38,6,0.23,4,0.15,2,0.08,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26
W_KOR_PTJ0_131_B1_1.txt.json.edus.parse,Jobs,KOR,B1_1,8,0.27,4,0.13,11,0.37,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,30
W_SIN_PTJ0_094_B2_0.txt.json.edus.parse,Jobs,SIN,B2_0,9,0.27,4,0.12,4,0.12,6,0.18,2,0.06,4,0.12,0,0.0,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,33
W_PAK_PTJ0_059_B1_2.txt.json.edus.parse,Jobs,PAK,B1_2,12,0.46,7,0.27,0,0.0,3,0.12,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,26
W_PHL_SMK0_168_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,13,0.5,9,0.35,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26
W_PHL_SMK0_133_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,4,0.44,1,0.11,2,0.22,1,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.11,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,9
W_THA_SMK0_335_A2_0.txt.json.edus.parse,Smoking,THA,A2_0,7,0.29,6,0.25,4,0.17,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,24
W_JPN_SMK0_141_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,8,0.2,10,0.24,10,0.24,5,0.12,4,0.1,1,0.02,0,0.0,3,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,41
W_THA_PTJ0_250_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,3,0.11,8,0.29,4,0.14,3,0.11,4,0.14,1,0.04,1,0.04,2,0.07,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,28
W_SIN_SMK0_116_B2_0.txt.json.edus.parse,Smoking,SIN,B2_0,12,0.46,3,0.12,3,0.12,4,0.15,0,0.0,0,0.0,0,0.0,2,0.08,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_SIN_SMK0_090_B2_0.txt.json.edus.parse,Smoking,SIN,B2_0,9,0.31,6,0.21,2,0.07,3,0.1,4,0.14,1,0.03,0,0.0,3,0.1,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_JPN_PTJ0_258_B1_1.txt.json.edus.parse,Jobs,JPN,B1_1,5,0.18,3,0.11,4,0.14,5,0.18,1,0.04,0,0.0,0,0.0,1,0.04,1,0.04,5,0.18,2,0.07,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,28
W_SIN_SMK0_171_B2_0.txt.json.edus.parse,Smoking,SIN,B2_0,9,0.38,2,0.08,4,0.17,1,0.04,1,0.04,0,0.0,0,0.0,1,0.04,1,0.04,1,0.04,4,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24
W_KOR_PTJ0_057_B2_0.txt.json.edus.parse,Jobs,KOR,B2_0,8,0.27,2,0.07,5,0.17,4,0.13,1,0.03,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,30
W_SIN_PTJ0_030_B1_2.txt.json.edus.parse,Jobs,SIN,B1_2,8,0.24,3,0.09,6,0.18,6,0.18,2,0.06,0,0.0,1,0.03,2,0.06,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,1,0.03,33
W_JPN_PTJ0_187_B1_1.txt.json.edus.parse,Jobs,JPN,B1_1,6,0.21,3,0.11,3,0.11,3,0.11,1,0.04,2,0.07,0,0.0,0,0.0,2,0.07,1,0.04,4,0.14,0,0.0,0,0.0,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,0,0.0,28
W_HKG_PTJ0_064_B1_1.txt.json.edus.parse,Jobs,HKG,B1_1,8,0.28,4,0.14,5,0.17,0,0.0,1,0.03,1,0.03,0,0.0,3,0.1,1,0.03,0,0.0,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,29
W_IDN_SMK0_011_B1_1.txt.json.edus.parse,Smoking,IDN,B1_1,9,0.35,1,0.04,2,0.08,3,0.12,0,0.0,6,0.23,0,0.0,4,0.15,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_JPN_SMK0_324_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,4,0.17,3,0.13,4,0.17,1,0.04,0,0.0,2,0.09,0,0.0,4,0.17,2,0.09,0,0.0,2,0.09,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
W_PAK_SMK0_128_B1_2.txt.json.edus.parse,Smoking,PAK,B1_2,7,0.2,7,0.2,3,0.09,7,0.2,1,0.03,1,0.03,1,0.03,5,0.14,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,35
W_KOR_SMK0_123_B1_2.txt.json.edus.parse,Smoking,KOR,B1_2,13,0.32,3,0.07,8,0.2,3,0.07,2,0.05,2,0.05,0,0.0,1,0.02,0,0.0,2,0.05,5,0.12,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,41
W_THA_SMK0_392_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,15,0.47,5,0.16,1,0.03,2,0.06,2,0.06,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,32
W_JPN_SMK0_070_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,15,0.47,6,0.19,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,5,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_IDN_PTJ0_022_A2_0.txt.json.edus.parse,Jobs,IDN,A2_0,7,0.28,6,0.24,0,0.0,2,0.08,2,0.08,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,3,0.12,0,0.0,0,0.0,0,0.0,0,0.0,4,0.16,0,0.0,0,0.0,0,0.0,25
W_KOR_SMK0_005_A2_0.txt.json.edus.parse,Smoking,KOR,A2_0,7,0.26,6,0.22,6,0.22,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,1,0.04,0,0.0,0,0.0,4,0.15,0,0.0,0,0.0,0,0.0,27
W_TWN_PTJ0_123_B1_2.txt.json.edus.parse,Jobs,TWN,B1_2,18,0.46,8,0.21,2,0.05,3,0.08,0,0.0,1,0.03,0,0.0,1,0.03,3,0.08,1,0.03,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,39
W_PHL_SMK0_170_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,14,0.47,4,0.13,2,0.07,0,0.0,2,0.07,1,0.03,0,0.0,1,0.03,0,0.0,1,0.03,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,30
W_PHL_PTJ0_011_B1_1.txt.json.edus.parse,Jobs,PHL,B1_1,7,0.24,5,0.17,2,0.07,6,0.21,0,0.0,1,0.03,0,0.0,3,0.1,1,0.03,0,0.0,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,29
W_TWN_PTJ0_004_B1_1.txt.json.edus.parse,Jobs,TWN,B1_1,9,0.26,9,0.26,1,0.03,2,0.06,1,0.03,6,0.18,0,0.0,2,0.06,1,0.03,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,34
W_KOR_SMK0_117_B1_2.txt.json.edus.parse,Smoking,KOR,B1_2,9,0.29,5,0.16,9,0.29,0,0.0,0,0.0,0,0.0,0,0.0,5,0.16,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_THA_SMK0_323_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,8,0.28,10,0.34,2,0.07,0,0.0,2,0.07,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,5,0.17,0,0.0,0,0.0,0,0.0,29
W_CHN_PTJ0_002_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,10,0.42,5,0.21,2,0.08,1,0.04,3,0.12,0,0.0,0,0.0,1,0.04,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,24
W_CHN_SMK0_377_B1_2.txt.json.edus.parse,Smoking,CHN,B1_2,7,0.27,6,0.23,4,0.15,1,0.04,3,0.12,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,2,0.08,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_PHL_PTJ0_044_B1_2.txt.json.edus.parse,Jobs,PHL,B1_2,12,0.44,3,0.11,2,0.07,5,0.19,3,0.11,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,27
W_JPN_SMK0_207_B1_1.txt.json.edus.parse,Smoking,JPN,B1_1,6,0.16,3,0.08,6,0.16,5,0.13,2,0.05,2,0.05,0,0.0,3,0.08,0,0.0,1,0.03,8,0.21,0,0.0,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,38
W_JPN_SMK0_090_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,8,0.27,9,0.3,1,0.03,4,0.13,1,0.03,2,0.07,1,0.03,2,0.07,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,30
W_CHN_SMK0_200_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,11,0.37,8,0.27,1,0.03,2,0.07,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,1,0.03,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_IDN_SMK0_009_B1_2.txt.json.edus.parse,Smoking,IDN,B1_2,3,0.12,2,0.08,2,0.08,4,0.15,1,0.04,2,0.08,0,0.0,1,0.04,0,0.0,0,0.0,10,0.38,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,26
W_IDN_SMK0_163_B1_1.txt.json.edus.parse,Smoking,IDN,B1_1,6,0.15,8,0.2,8,0.2,3,0.07,2,0.05,2,0.05,0,0.0,1,0.03,0,0.0,1,0.03,4,0.1,0,0.0,0,0.0,0,0.0,0,0.0,5,0.12,0,0.0,0,0.0,0,0.0,40
W_CHN_SMK0_113_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,12,0.38,4,0.12,3,0.09,0,0.0,2,0.06,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,6,0.19,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_PAK_PTJ0_061_B1_1.txt.json.edus.parse,Jobs,PAK,B1_1,10,0.33,2,0.07,3,0.1,6,0.2,4,0.13,1,0.03,0,0.0,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,30
W_THA_PTJ0_113_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,4,0.11,7,0.19,10,0.27,5,0.14,4,0.11,1,0.03,0,0.0,2,0.05,0,0.0,1,0.03,2,0.05,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,37
W_TWN_SMK0_071_B1_1.txt.json.edus.parse,Smoking,TWN,B1_1,7,0.25,3,0.11,10,0.36,5,0.18,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,28
W_THA_PTJ0_265_A2_0.txt.json.edus.parse,Jobs,THA,A2_0,8,0.3,4,0.15,3,0.11,5,0.19,1,0.04,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,3,0.11,0,0.0,0,0.0,0,0.0,27
W_SIN_SMK0_030_B1_2.txt.json.edus.parse,Smoking,SIN,B1_2,7,0.32,1,0.05,5,0.23,3,0.14,2,0.09,0,0.0,0,0.0,4,0.18,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
W_JPN_PTJ0_112_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,5,0.14,4,0.11,9,0.26,5,0.14,3,0.09,3,0.09,0,0.0,3,0.09,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,35
W_CHN_PTJ0_310_A2_0.txt.json.edus.parse,Jobs,CHN,A2_0,7,0.21,8,0.24,1,0.03,4,0.12,2,0.06,4,0.12,0,0.0,1,0.03,2,0.06,0,0.0,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,33
W_JPN_PTJ0_028_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,9,0.28,8,0.25,4,0.12,2,0.06,5,0.16,1,0.03,0,0.0,0,0.0,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,32
W_CHN_PTJ0_028_B2_0.txt.json.edus.parse,Jobs,CHN,B2_0,6,0.23,4,0.15,3,0.12,2,0.08,3,0.12,4,0.15,0,0.0,2,0.08,0,0.0,1,0.04,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26
W_CHN_SMK0_362_B1_2.txt.json.edus.parse,Smoking,CHN,B1_2,8,0.28,4,0.14,5,0.17,3,0.1,3,0.1,0,0.0,0,0.0,4,0.14,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,29
W_CHN_PTJ0_368_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,9,0.23,9,0.23,7,0.17,8,0.2,1,0.03,5,0.12,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,40
W_CHN_SMK0_018_B1_2.txt.json.edus.parse,Smoking,CHN,B1_2,13,0.52,6,0.24,0,0.0,2,0.08,2,0.08,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_THA_SMK0_128_B1_1.txt.json.edus.parse,Smoking,THA,B1_1,7,0.23,5,0.17,6,0.2,2,0.07,1,0.03,1,0.03,0,0.0,2,0.07,0,0.0,0,0.0,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,30
W_TWN_PTJ0_174_A2_0.txt.json.edus.parse,Jobs,TWN,A2_0,7,0.2,3,0.09,6,0.17,4,0.11,1,0.03,3,0.09,1,0.03,0,0.0,0,0.0,2,0.06,3,0.09,0,0.0,1,0.03,0,0.0,0,0.0,3,0.09,0,0.0,0,0.0,1,0.03,35
W_JPN_SMK0_228_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,6,0.22,7,0.26,4,0.15,1,0.04,4,0.15,0,0.0,1,0.04,1,0.04,0,0.0,1,0.04,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,27
W_JPN_PTJ0_183_A2_0.txt.json.edus.parse,Jobs,JPN,A2_0,11,0.38,7,0.24,4,0.14,1,0.03,2,0.07,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,1,0.03,0,0.0,0,0.0,0,0.0,29
W_THA_SMK0_326_A2_0.txt.json.edus.parse,Smoking,THA,A2_0,13,0.3,7,0.16,1,0.02,7,0.16,0,0.0,1,0.02,0,0.0,2,0.05,0,0.0,0,0.0,7,0.16,0,0.0,2,0.05,0,0.0,0,0.0,4,0.09,0,0.0,0,0.0,0,0.0,44
W_KOR_SMK0_274_B2_0.txt.json.edus.parse,Smoking,KOR,B2_0,10,0.27,9,0.24,3,0.08,4,0.11,0,0.0,2,0.05,0,0.0,3,0.08,0,0.0,0,0.0,6,0.16,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,37
W_KOR_SMK0_175_A2_0.txt.json.edus.parse,Smoking,KOR,A2_0,6,0.21,6,0.21,6,0.21,1,0.03,1,0.03,3,0.1,1,0.03,2,0.07,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,29
W_THA_SMK0_376_B1_2.txt.json.edus.parse,Smoking,THA,B1_2,13,0.42,7,0.23,3,0.1,3,0.1,1,0.03,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_HKG_PTJ0_077_B1_2.txt.json.edus.parse,Jobs,HKG,B1_2,5,0.26,3,0.16,5,0.26,1,0.05,2,0.11,0,0.0,0,0.0,2,0.11,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,19
W_PAK_SMK0_159_B1_1.txt.json.edus.parse,Smoking,PAK,B1_1,12,0.55,3,0.14,0,0.0,6,0.27,0,0.0,0,0.0,0,0.0,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,22
W_THA_PTJ0_354_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,8,0.31,6,0.23,1,0.04,2,0.08,3,0.12,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,5,0.19,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,26
W_ENS_PTJ0_197_XX_3.txt.json.edus.parse,Jobs,ENS,XX_3,7,0.3,6,0.26,3,0.13,4,0.17,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,23
W_ENS_SMK0_037_XX_1.txt.json.edus.parse,Smoking,ENS,XX_1,8,0.28,3,0.1,5,0.17,1,0.03,2,0.07,1,0.03,1,0.03,1,0.03,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,0,0.0,0,0.0,3,0.1,0,0.0,0,0.0,1,0.03,29
W_PHL_SMK0_004_B1_2.txt.json.edus.parse,Smoking,PHL,B1_2,7,0.28,4,0.16,5,0.2,0,0.0,0,0.0,2,0.08,0,0.0,3,0.12,1,0.04,2,0.08,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,25
W_CHN_SMK0_322_B1_1.txt.json.edus.parse,Smoking,CHN,B1_1,11,0.34,3,0.09,4,0.12,5,0.16,0,0.0,2,0.06,0,0.0,1,0.03,0,0.0,1,0.03,4,0.12,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,32
W_CHN_PTJ0_203_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,9,0.29,0,0.0,7,0.23,4,0.13,4,0.13,1,0.03,0,0.0,2,0.06,0,0.0,1,0.03,1,0.03,0,0.0,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,31
W_JPN_PTJ0_088_B1_1.txt.json.edus.parse,Jobs,JPN,B1_1,8,0.26,6,0.19,2,0.06,3,0.1,2,0.06,0,0.0,1,0.03,2,0.06,0,0.0,0,0.0,4,0.13,0,0.0,0,0.0,0,0.0,0,0.0,2,0.06,0,0.0,0,0.0,1,0.03,31
W_TWN_PTJ0_032_B1_2.txt.json.edus.parse,Jobs,TWN,B1_2,13,0.34,2,0.05,4,0.11,2,0.05,0,0.0,2,0.05,1,0.03,6,0.16,0,0.0,0,0.0,5,0.13,0,0.0,0,0.0,0,0.0,0,0.0,2,0.05,0,0.0,0,0.0,1,0.03,38
W_THA_SMK0_393_B1_2.txt.json.edus.parse,Smoking,THA,B1_2,6,0.21,8,0.28,2,0.07,4,0.14,1,0.03,1,0.03,0,0.0,2,0.07,0,0.0,0,0.0,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,2,0.07,0,0.0,0,0.0,0,0.0,29
W_JPN_PTJ0_392_B1_1.txt.json.edus.parse,Jobs,JPN,B1_1,4,0.16,2,0.08,4,0.16,4,0.16,2,0.08,0,0.0,0,0.0,1,0.04,0,0.0,1,0.04,6,0.24,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,25
W_KOR_SMK0_106_A2_0.txt.json.edus.parse,Smoking,KOR,A2_0,5,0.17,4,0.13,5,0.17,8,0.27,1,0.03,1,0.03,0,0.0,5,0.17,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,30
W_CHN_PTJ0_034_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,11,0.37,6,0.2,2,0.07,1,0.03,1,0.03,4,0.13,1,0.03,2,0.07,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,30
W_JPN_SMK0_116_A2_0.txt.json.edus.parse,Smoking,JPN,A2_0,9,0.27,4,0.12,6,0.18,1,0.03,2,0.06,1,0.03,0,0.0,5,0.15,0,0.0,1,0.03,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,33
W_TWN_SMK0_074_B1_1.txt.json.edus.parse,Smoking,TWN,B1_1,10,0.36,3,0.11,5,0.18,2,0.07,0,0.0,2,0.07,0,0.0,4,0.14,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.04,0,0.0,0,0.0,0,0.0,28
W_THA_SMK0_032_A2_0.txt.json.edus.parse,Smoking,THA,A2_0,12,0.32,9,0.24,4,0.11,4,0.11,1,0.03,3,0.08,0,0.0,2,0.05,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,37
W_THA_PTJ0_296_B1_1.txt.json.edus.parse,Jobs,THA,B1_1,10,0.3,6,0.18,0,0.0,8,0.24,2,0.06,0,0.0,0,0.0,0,0.0,0,0.0,3,0.09,3,0.09,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,33
W_CHN_PTJ0_192_B1_1.txt.json.edus.parse,Jobs,CHN,B1_1,9,0.29,9,0.29,4,0.13,2,0.06,0,0.0,5,0.16,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,0,0.0,1,0.03,0,0.0,0,0.0,0,0.0,31
W_IDN_SMK0_018_B1_1.txt.json.edus.parse,Smoking,IDN,B1_1,4,0.18,3,0.14,2,0.09,3,0.14,1,0.05,0,0.0,0,0.0,0,0.0,0,0.0,2,0.09,5,0.23,0,0.0,0,0.0,0,0.0,0,0.0,2,0.09,0,0.0,0,0.0,0,0.0,22
